Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1998-10-01,1.0744,1.0744,1.0744,1.0744
1998-10-02,1.0751,1.0751,1.0751,1.0751
1998-10-05,1.1483,1.1483,1.1483,1.1483
1998-10-06,1.1541,1.1541,1.1541,1.1541
1998-10-07,1.1651,1.1651,1.1651,1.1651
1998-10-08,1.1566,1.1566,1.1566,1.1566
1998-10-09,1.1598,1.1598,1.1598,1.1598
1998-10-12,1.0987,1.0987,1.0987,1.0987
1998-10-13,1.0786,1.0786,1.0786,1.0786
1998-10-14,1.1098,1.1098,1.1098,1.1098
1998-10-15,1.1132,1.1132,1.1132,1.1132
1998-10-16,1.1124,1.1124,1.1124,1.1124
1998-10-19,1.1047,1.1047,1.1047,1.1047
1998-10-20,1.0688,1.0688,1.0688,1.0688
1998-10-21,1.0412,1.0412,1.0412,1.0412
1998-10-22,1.0462,1.0462,1.0462,1.0462
1998-10-23,1.0656,1.0656,1.0656,1.0656
1998-10-26,1.0549,1.0549,1.0549,1.0549
1998-10-27,1.044,1.044,1.044,1.044
1998-10-28,1.0293,1.0293,1.0293,1.0293
1998-10-29,1.0084,1.0084,1.0084,1.0084
1998-10-30,1.0128,1.0128,1.0128,1.0128
1998-11-02,1.014,1.014,1.014,1.014
1998-11-03,1.0159,1.0159,1.0159,1.0159
1998-11-04,1.0268,1.0268,1.0268,1.0268
1998-11-05,1.0492,1.0492,1.0492,1.0492
1998-11-06,1.089,1.089,1.089,1.089
1998-11-09,1.0948,1.0948,1.0948,1.0948
1998-11-10,1.1308,1.1308,1.1308,1.1308
1998-11-12,1.129,1.129,1.129,1.129
1998-11-13,1.1968,1.1968,1.1968,1.1968
1998-11-16,1.1909,1.1909,1.1909,1.1909
1998-11-17,1.0851,1.0851,1.0851,1.0851
1998-11-18,1.0882,1.0882,1.0882,1.0882
1998-11-19,1.094,1.094,1.094,1.094
1998-11-20,1.1278,1.1278,1.1278,1.1278
1998-11-23,1.1403,1.1403,1.1403,1.1403
1998-11-24,1.1316,1.1316,1.1316,1.1316
1998-11-25,1.0984,1.0984,1.0984,1.0984
1998-11-26,1.0964,1.0964,1.0964,1.0964
1998-11-27,1.1014,1.1014,1.1014,1.1014
1998-11-30,1.0896,1.0896,1.0896,1.0896
1998-12-01,1.0721,1.0721,1.0721,1.0721
1998-12-02,1.0711,1.0711,1.0711,1.0711
1998-12-03,1.0672,1.0672,1.0672,1.0672
1998-12-04,1.1055,1.1055,1.1055,1.1055
1998-12-07,1.094,1.094,1.094,1.094
1998-12-08,1.0771,1.0771,1.0771,1.0771
1998-12-09,1.0803,1.0803,1.0803,1.0803
1998-12-10,1.0868,1.0868,1.0868,1.0868
1998-12-11,1.0868,1.0868,1.0868,1.0868
1998-12-14,1.0969,1.0969,1.0969,1.0969
1998-12-15,1.0903,1.0903,1.0903,1.0903
1998-12-16,1.0951,1.0951,1.0951,1.0951
1998-12-17,1.0948,1.0948,1.0948,1.0948
1998-12-18,1.1066,1.1066,1.1066,1.1066
1998-12-21,1.0909,1.0909,1.0909,1.0909
1998-12-22,1.0723,1.0723,1.0723,1.0723
1998-12-23,1.0805,1.0805,1.0805,1.0805
1998-12-24,1.0749,1.0749,1.0749,1.0749
1998-12-28,1.1094,1.1094,1.1094,1.1094
1998-12-29,1.1102,1.1102,1.1102,1.1102
1998-12-30,1.1277,1.1277,1.1277,1.1277
1998-12-31,1.133,1.133,1.133,1.133
1999-01-01,1.1335,1.1335,1.1335,1.1335
1999-01-04,1.1449,1.1449,1.1449,1.1449
1999-01-05,1.1632,1.1632,1.1632,1.1632
1999-01-06,1.1834,1.1834,1.1834,1.1834
1999-01-07,1.152,1.152,1.152,1.152
1999-01-08,1.1288,1.1288,1.1288,1.1288
1999-01-11,1.1697,1.1697,1.1697,1.1697
1999-01-12,1.1701,1.1701,1.1701,1.1701
1999-01-13,1.1378,1.1378,1.1378,1.1378
1999-01-14,1.1611,1.1611,1.1611,1.1611
1999-01-15,1.1569,1.1569,1.1569,1.1569
1999-01-18,1.1726,1.1726,1.1726,1.1726
1999-01-19,1.1492,1.1492,1.1492,1.1492
1999-01-20,1.1423,1.1423,1.1423,1.1423
1999-01-21,1.1341,1.1341,1.1341,1.1341
1999-01-22,1.1185,1.1185,1.1185,1.1185
1999-01-25,1.1201,1.1201,1.1201,1.1201
1999-01-26,1.0674,1.0674,1.0674,1.0674
1999-01-27,1.0564,1.0564,1.0564,1.0564
1999-01-28,1.039,1.039,1.039,1.039
1999-01-29,1.0631,1.0631,1.0631,1.0631
1999-02-01,1.0616,1.0616,1.0616,1.0616
1999-02-02,1.0495,1.0495,1.0495,1.0495
1999-02-03,1.0607,1.0607,1.0607,1.0607
1999-02-04,1.0662,1.0662,1.0662,1.0662
1999-02-05,1.0522,1.0522,1.0522,1.0522
1999-02-08,1.0016,1.0016,1.0016,1.0016
1999-02-09,1.0192,1.0192,1.0192,1.0192
1999-02-10,1.0159,1.0159,1.0159,1.0159
1999-02-11,1.0514,1.0514,1.0514,1.0514
1999-02-12,1.0497,1.0497,1.0497,1.0497
1999-02-15,1.0414,1.0414,1.0414,1.0414
1999-02-16,1.033,1.033,1.033,1.033
1999-02-17,1.0231,1.0231,1.0231,1.0231
1999-02-18,1.0102,1.0102,1.0102,1.0102
1999-02-19,1.011,1.011,1.011,1.011
1999-02-22,0.991,0.991,0.991,0.991
1999-02-23,0.9831,0.9831,0.9831,0.9831
1999-02-24,0.9833,0.9833,0.9833,0.9833
1999-02-25,0.9804,0.9804,0.9804,0.9804
1999-02-26,0.9721,0.9721,0.9721,0.9721
1999-03-01,0.9747,0.9747,0.9747,0.9747
1999-03-02,0.9678,0.9678,0.9678,0.9678
1999-03-03,0.9739,0.9739,0.9739,0.9739
1999-03-04,0.9829,0.9829,0.9829,0.9829
1999-03-05,0.9977,0.9977,0.9977,0.9977
1999-03-08,1.0015,1.0015,1.0015,1.0015
1999-03-09,0.9977,0.9977,0.9977,0.9977
1999-03-10,1.001,1.001,1.001,1.001
1999-03-11,1.0015,1.0015,1.0015,1.0015
1999-03-12,1.0076,1.0076,1.0076,1.0076
1999-03-15,1.0102,1.0102,1.0102,1.0102
1999-03-16,1.0005,1.0005,1.0005,1.0005
1999-03-17,1.0074,1.0074,1.0074,1.0074
1999-03-18,1.0129,1.0129,1.0129,1.0129
1999-03-19,1.0154,1.0154,1.0154,1.0154
1999-03-22,1.0127,1.0127,1.0127,1.0127
1999-03-23,0.9936,0.9936,0.9936,0.9936
1999-03-24,0.9937,0.9937,0.9937,0.9937
1999-03-25,1.0556,1.0556,1.0556,1.0556
1999-03-26,1.0662,1.0662,1.0662,1.0662
1999-03-29,1.057,1.057,1.057,1.057
1999-03-30,1.0532,1.0532,1.0532,1.0532
1999-03-31,1.0374,1.0374,1.0374,1.0374
1999-04-01,1.0312,1.0312,1.0312,1.0312
1999-04-02,1.0354,1.0354,1.0354,1.0354
1999-04-06,1.0321,1.0321,1.0321,1.0321
1999-04-07,1.0419,1.0419,1.0419,1.0419
1999-04-08,1.0485,1.0485,1.0485,1.0485
1999-04-09,1.0467,1.0467,1.0467,1.0467
1999-04-12,1.0449,1.0449,1.0449,1.0449
1999-04-13,1.0341,1.0341,1.0341,1.0341
1999-04-14,1.0309,1.0309,1.0309,1.0309
1999-04-15,1.0195,1.0195,1.0195,1.0195
1999-04-16,1.0005,1.0005,1.0005,1.0005
1999-04-19,0.9953,0.9953,0.9953,0.9953
1999-04-20,0.9908,0.9908,0.9908,0.9908
1999-04-21,0.9892,0.9892,0.9892,0.9892
1999-04-22,0.9727,0.9727,0.9727,0.9727
1999-04-23,1.0042,1.0042,1.0042,1.0042
1999-04-26,0.979,0.979,0.979,0.979
1999-04-27,1.0138,1.0138,1.0138,1.0138
1999-04-28,1.0082,1.0082,1.0082,1.0082
1999-04-29,1.0075,1.0075,1.0075,1.0075
1999-04-30,1.0154,1.0154,1.0154,1.0154
1999-05-04,1.021,1.021,1.021,1.021
1999-05-05,1.0367,1.0367,1.0367,1.0367
1999-05-06,1.0285,1.0285,1.0285,1.0285
1999-05-07,1.0269,1.0269,1.0269,1.0269
1999-05-10,1.0254,1.0254,1.0254,1.0254
1999-05-11,1.0272,1.0272,1.0272,1.0272
1999-05-12,1.0263,1.0263,1.0263,1.0263
1999-05-13,1.0266,1.0266,1.0266,1.0266
1999-05-14,1.031,1.031,1.031,1.031
1999-05-17,1.0191,1.0191,1.0191,1.0191
1999-05-18,1.0208,1.0208,1.0208,1.0208
1999-05-19,1.0199,1.0199,1.0199,1.0199
1999-05-20,1.0178,1.0178,1.0178,1.0178
1999-05-21,1.0156,1.0156,1.0156,1.0156
1999-05-24,1.0139,1.0139,1.0139,1.0139
1999-05-25,1.0042,1.0042,1.0042,1.0042
1999-05-26,1.004,1.004,1.004,1.004
1999-05-27,0.9865,0.9865,0.9865,0.9865
1999-05-28,1.0019,1.0019,1.0019,1.0019
1999-05-31,1.0024,1.0024,1.0024,1.0024
1999-06-01,0.9996,0.9996,0.9996,0.9996
1999-06-02,0.9965,0.9965,0.9965,0.9965
1999-06-04,0.9928,0.9928,0.9928,0.9928
1999-06-07,0.9934,0.9934,0.9934,0.9934
1999-06-08,1.001,1.001,1.001,1.001
1999-06-09,1.0049,1.0049,1.0049,1.0049
1999-06-10,1.0115,1.0115,1.0115,1.0115
1999-06-11,1.0064,1.0064,1.0064,1.0064
1999-06-14,1.0035,1.0035,1.0035,1.0035
1999-06-15,1.0016,1.0016,1.0016,1.0016
1999-06-16,1.0139,1.0139,1.0139,1.0139
1999-06-17,1.0166,1.0166,1.0166,1.0166
1999-06-18,1.0176,1.0176,1.0176,1.0176
1999-06-21,1.0182,1.0182,1.0182,1.0182
1999-06-22,1.0176,1.0176,1.0176,1.0176
1999-06-23,1.0163,1.0163,1.0163,1.0163
1999-06-24,1.0105,1.0105,1.0105,1.0105
1999-06-25,1.0082,1.0082,1.0082,1.0082
1999-06-28,1.0073,1.0073,1.0073,1.0073
1999-06-29,1.005,1.005,1.005,1.005
1999-06-30,1.0048,1.0048,1.0048,1.0048
1999-07-01,1.0099,1.0099,1.0099,1.0099
1999-07-02,1.0134,1.0134,1.0134,1.0134
1999-07-05,1.0135,1.0135,1.0135,1.0135
1999-07-06,1.0133,1.0133,1.0133,1.0133
1999-07-07,1.0156,1.0156,1.0156,1.0156
1999-07-08,1.0183,1.0183,1.0183,1.0183
1999-07-09,1.013,1.013,1.013,1.013
1999-07-12,1.0121,1.0121,1.0121,1.0121
1999-07-13,1.008,1.008,1.008,1.008
1999-07-14,1.0084,1.0084,1.0084,1.0084
1999-07-15,1.0124,1.0124,1.0124,1.0124
1999-07-16,1.0147,1.0147,1.0147,1.0147
1999-07-19,1.0139,1.0139,1.0139,1.0139
1999-07-20,1.0288,1.0288,1.0288,1.0288
1999-07-21,1.0666,1.0666,1.0666,1.0666
1999-07-22,1.0678,1.0678,1.0678,1.0678
1999-07-23,1.0331,1.0331,1.0331,1.0331
1999-07-26,1.0654,1.0654,1.0654,1.0654
1999-07-27,1.1133,1.1133,1.1133,1.1133
1999-07-28,1.1187,1.1187,1.1187,1.1187
1999-07-29,1.1168,1.1168,1.1168,1.1168
1999-07-30,1.1399,1.1399,1.1399,1.1399
1999-08-02,1.1373,1.1373,1.1373,1.1373
1999-08-03,1.127,1.127,1.127,1.127
1999-08-04,1.1348,1.1348,1.1348,1.1348
1999-08-05,1.1265,1.1265,1.1265,1.1265
1999-08-06,1.1238,1.1238,1.1238,1.1238
1999-08-09,1.1224,1.1224,1.1224,1.1224
1999-08-10,1.1277,1.1277,1.1277,1.1277
1999-08-11,1.1293,1.1293,1.1293,1.1293
1999-08-12,1.1642,1.1642,1.1642,1.1642
1999-08-13,1.1678,1.1678,1.1678,1.1678
1999-08-16,1.1288,1.1288,1.1288,1.1288
1999-08-17,1.1143,1.1143,1.1143,1.1143
1999-08-18,1.1137,1.1137,1.1137,1.1137
1999-08-19,1.1068,1.1068,1.1068,1.1068
1999-08-20,1.1082,1.1082,1.1082,1.1082
1999-08-23,1.118,1.118,1.118,1.118
1999-08-24,1.115,1.115,1.115,1.115
1999-08-25,1.108,1.108,1.108,1.108
1999-08-26,1.1061,1.1061,1.1061,1.1061
1999-08-27,1.1016,1.1016,1.1016,1.1016
1999-08-30,1.0982,1.0982,1.0982,1.0982
1999-08-31,1.1001,1.1001,1.1001,1.1001
1999-09-01,1.1024,1.1024,1.1024,1.1024
1999-09-02,1.12,1.12,1.12,1.12
1999-09-03,1.1078,1.1078,1.1078,1.1078
1999-09-06,1.1076,1.1076,1.1076,1.1076
1999-09-07,1.1084,1.1084,1.1084,1.1084
1999-09-08,1.1213,1.1213,1.1213,1.1213
1999-09-09,1.1326,1.1326,1.1326,1.1326
1999-09-10,1.1424,1.1424,1.1424,1.1424
1999-09-13,1.1026,1.1026,1.1026,1.1026
1999-09-14,1.0856,1.0856,1.0856,1.0856
1999-09-15,1.0747,1.0747,1.0747,1.0747
1999-09-16,1.0686,1.0686,1.0686,1.0686
1999-09-17,1.0821,1.0821,1.0821,1.0821
1999-09-20,1.0783,1.0783,1.0783,1.0783
1999-09-21,1.0787,1.0787,1.0787,1.0787
1999-09-22,1.0822,1.0822,1.0822,1.0822
1999-09-23,1.0939,1.0939,1.0939,1.0939
1999-09-24,1.0975,1.0975,1.0975,1.0975
1999-09-27,1.1084,1.1084,1.1084,1.1084
1999-09-28,1.1028,1.1028,1.1028,1.1028
1999-09-29,1.0831,1.0831,1.0831,1.0831
1999-09-30,1.0816,1.0816,1.0816,1.0816
1999-10-01,1.0956,1.0956,1.0956,1.0956
1999-10-04,1.0951,1.0951,1.0951,1.0951
1999-10-05,1.0901,1.0901,1.0901,1.0901
1999-10-06,1.0935,1.0935,1.0935,1.0935
1999-10-07,1.0863,1.0863,1.0863,1.0863
1999-10-08,1.0974,1.0974,1.0974,1.0974
1999-10-11,1.0981,1.0981,1.0981,1.0981
1999-10-12,1.1002,1.1002,1.1002,1.1002
1999-10-13,1.1024,1.1024,1.1024,1.1024
1999-10-14,1.1103,1.1103,1.1103,1.1103
1999-10-15,1.1112,1.1112,1.1112,1.1112
1999-10-18,1.1012,1.1012,1.1012,1.1012
1999-10-19,1.1552,1.1552,1.1552,1.1552
1999-10-20,1.1383,1.1383,1.1383,1.1383
1999-10-21,1.1011,1.1011,1.1011,1.1011
1999-10-22,1.1095,1.1095,1.1095,1.1095
1999-10-25,1.1146,1.1146,1.1146,1.1146
1999-10-26,1.1261,1.1261,1.1261,1.1261
1999-10-27,1.077,1.077,1.077,1.077
1999-10-28,1.0633,1.0633,1.0633,1.0633
1999-10-29,1.0712,1.0712,1.0712,1.0712
1999-11-02,1.079,1.079,1.079,1.079
1999-11-03,1.0928,1.0928,1.0928,1.0928
1999-11-04,1.057,1.057,1.057,1.057
1999-11-05,1.0438,1.0438,1.0438,1.0438
1999-11-08,1.0872,1.0872,1.0872,1.0872
1999-11-09,1.0689,1.0689,1.0689,1.0689
1999-11-10,1.0613,1.0613,1.0613,1.0613
1999-11-15,1.1425,1.1425,1.1425,1.1425
1999-11-16,1.1343,1.1343,1.1343,1.1343
1999-11-17,1.1456,1.1456,1.1456,1.1456
1999-11-18,1.1924,1.1924,1.1924,1.1924
1999-11-19,1.1824,1.1824,1.1824,1.1824
1999-11-22,1.1908,1.1908,1.1908,1.1908
1999-11-23,1.1941,1.1941,1.1941,1.1941
1999-11-24,1.1949,1.1949,1.1949,1.1949
1999-11-25,1.2046,1.2046,1.2046,1.2046
1999-11-26,1.2064,1.2064,1.2064,1.2064
1999-11-29,1.199,1.199,1.199,1.199
1999-11-30,1.1934,1.1934,1.1934,1.1934
1999-12-01,1.2055,1.2055,1.2055,1.2055
1999-12-02,1.1994,1.1994,1.1994,1.1994
1999-12-03,1.2036,1.2036,1.2036,1.2036
1999-12-06,1.2107,1.2107,1.2107,1.2107
1999-12-07,1.224,1.224,1.224,1.224
1999-12-08,1.2695,1.2695,1.2695,1.2695
1999-12-09,1.3223,1.3223,1.3223,1.3223
1999-12-10,1.3042,1.3042,1.3042,1.3042
1999-12-13,1.2997,1.2997,1.2997,1.2997
1999-12-14,1.2943,1.2943,1.2943,1.2943
1999-12-15,1.2957,1.2957,1.2957,1.2957
1999-12-16,1.346,1.346,1.346,1.346
1999-12-17,1.3035,1.3035,1.3035,1.3035
1999-12-20,1.3002,1.3002,1.3002,1.3002
1999-12-21,1.3067,1.3067,1.3067,1.3067
1999-12-22,1.2866,1.2866,1.2866,1.2866
1999-12-23,1.2654,1.2654,1.2654,1.2654
1999-12-24,1.2845,1.2845,1.2845,1.2845
1999-12-27,1.2871,1.2871,1.2871,1.2871
1999-12-28,1.3201,1.3201,1.3201,1.3201
1999-12-29,1.319,1.319,1.319,1.319
1999-12-30,1.2559,1.2559,1.2559,1.2559
2000-01-03,1.263,1.263,1.263,1.263
2000-01-04,1.2601,1.2601,1.2601,1.2601
2000-01-05,1.2567,1.2567,1.2567,1.2567
2000-01-06,1.3129,1.3129,1.3129,1.3129
2000-01-07,1.313,1.313,1.313,1.313
2000-01-10,1.322,1.322,1.322,1.322
2000-01-11,1.3842,1.3842,1.3842,1.3842
2000-01-12,1.3581,1.3581,1.3581,1.3581
2000-01-13,1.3478,1.3478,1.3478,1.3478
2000-01-14,1.3527,1.3527,1.3527,1.3527
2000-01-17,1.3588,1.3588,1.3588,1.3588
2000-01-18,1.3652,1.3652,1.3652,1.3652
2000-01-19,1.3623,1.3623,1.3623,1.3623
2000-01-20,1.3665,1.3665,1.3665,1.3665
2000-01-21,1.374,1.374,1.374,1.374
2000-01-24,1.3776,1.3776,1.3776,1.3776
2000-01-25,1.3657,1.3657,1.3657,1.3657
2000-01-26,1.3516,1.3516,1.3516,1.3516
2000-01-27,1.3389,1.3389,1.3389,1.3389
2000-01-28,1.3234,1.3234,1.3234,1.3234
2000-01-31,1.3119,1.3119,1.3119,1.3119
2000-02-01,1.3092,1.3092,1.3092,1.3092
2000-02-02,1.2891,1.2891,1.2891,1.2891
2000-02-03,1.3039,1.3039,1.3039,1.3039
2000-02-04,1.3292,1.3292,1.3292,1.3292
2000-02-07,1.3482,1.3482,1.3482,1.3482
2000-02-08,1.3558,1.3558,1.3558,1.3558
2000-02-09,1.3487,1.3487,1.3487,1.3487
2000-02-10,1.3691,1.3691,1.3691,1.3691
2000-02-11,1.3706,1.3706,1.3706,1.3706
2000-02-14,1.3642,1.3642,1.3642,1.3642
2000-02-15,1.36,1.36,1.36,1.36
2000-02-16,1.3564,1.3564,1.3564,1.3564
2000-02-17,1.3784,1.3784,1.3784,1.3784
2000-02-18,1.3895,1.3895,1.3895,1.3895
2000-02-21,1.3714,1.3714,1.3714,1.3714
2000-02-22,1.3822,1.3822,1.3822,1.3822
2000-02-23,1.3663,1.3663,1.3663,1.3663
2000-02-24,1.3564,1.3564,1.3564,1.3564
2000-02-25,1.3362,1.3362,1.3362,1.3362
2000-02-28,1.3418,1.3418,1.3418,1.3418
2000-02-29,1.3532,1.3532,1.3532,1.3532
2000-03-01,1.3483,1.3483,1.3483,1.3483
2000-03-02,1.3601,1.3601,1.3601,1.3601
2000-03-03,1.3599,1.3599,1.3599,1.3599
2000-03-06,1.3692,1.3692,1.3692,1.3692
2000-03-07,1.3344,1.3344,1.3344,1.3344
2000-03-08,1.3434,1.3434,1.3434,1.3434
2000-03-09,1.3456,1.3456,1.3456,1.3456
2000-03-10,1.3439,1.3439,1.3439,1.3439
2000-03-13,1.3408,1.3408,1.3408,1.3408
2000-03-14,1.3314,1.3314,1.3314,1.3314
2000-03-15,1.3475,1.3475,1.3475,1.3475
2000-03-16,1.3387,1.3387,1.3387,1.3387
2000-03-17,1.3354,1.3354,1.3354,1.3354
2000-03-20,1.3515,1.3515,1.3515,1.3515
2000-03-21,1.3642,1.3642,1.3642,1.3642
2000-03-22,1.3538,1.3538,1.3538,1.3538
2000-03-23,1.3505,1.3505,1.3505,1.3505
2000-03-24,1.3539,1.3539,1.3539,1.3539
2000-03-27,1.3556,1.3556,1.3556,1.3556
2000-03-28,1.3514,1.3514,1.3514,1.3514
2000-03-29,1.3461,1.3461,1.3461,1.3461
2000-03-30,1.3428,1.3428,1.3428,1.3428
2000-03-31,1.3099,1.3099,1.3099,1.3099
2000-04-03,1.3352,1.3352,1.3352,1.3352
2000-04-04,1.2984,1.2984,1.2984,1.2984
2000-04-05,1.3152,1.3152,1.3152,1.3152
2000-04-06,1.3176,1.3176,1.3176,1.3176
2000-04-07,1.3152,1.3152,1.3152,1.3152
2000-04-10,1.335,1.335,1.335,1.335
2000-04-11,1.3302,1.3302,1.3302,1.3302
2000-04-12,1.3442,1.3442,1.3442,1.3442
2000-04-13,1.3283,1.3283,1.3283,1.3283
2000-04-14,1.3006,1.3006,1.3006,1.3006
2000-04-17,1.2955,1.2955,1.2955,1.2955
2000-04-18,1.2967,1.2967,1.2967,1.2967
2000-04-19,1.3006,1.3006,1.3006,1.3006
2000-04-20,1.2642,1.2642,1.2642,1.2642
2000-04-21,1.2702,1.2702,1.2702,1.2702
2000-04-25,1.2727,1.2727,1.2727,1.2727
2000-04-26,1.2684,1.2684,1.2684,1.2684
2000-04-27,1.2633,1.2633,1.2633,1.2633
2000-04-28,1.2298,1.2298,1.2298,1.2298
2000-05-02,1.2346,1.2346,1.2346,1.2346
2000-05-04,1.195,1.195,1.195,1.195
2000-05-05,1.1804,1.1804,1.1804,1.1804
2000-05-08,1.1762,1.1762,1.1762,1.1762
2000-05-09,1.2058,1.2058,1.2058,1.2058
2000-05-10,1.2329,1.2329,1.2329,1.2329
2000-05-11,1.2207,1.2207,1.2207,1.2207
2000-05-12,1.2388,1.2388,1.2388,1.2388
2000-05-15,1.2485,1.2485,1.2485,1.2485
2000-05-16,1.2521,1.2521,1.2521,1.2521
2000-05-17,1.2225,1.2225,1.2225,1.2225
2000-05-18,1.2125,1.2125,1.2125,1.2125
2000-05-19,1.1975,1.1975,1.1975,1.1975
2000-05-22,1.2312,1.2312,1.2312,1.2312
2000-05-23,1.2197,1.2197,1.2197,1.2197
2000-05-24,1.2246,1.2246,1.2246,1.2246
2000-05-25,1.2263,1.2263,1.2263,1.2263
2000-05-26,1.1971,1.1971,1.1971,1.1971
2000-05-29,1.2274,1.2274,1.2274,1.2274
2000-05-30,1.2138,1.2138,1.2138,1.2138
2000-05-31,1.2593,1.2593,1.2593,1.2593
2000-06-01,1.2634,1.2634,1.2634,1.2634
2000-06-02,1.2708,1.2708,1.2708,1.2708
2000-06-05,1.2848,1.2848,1.2848,1.2848
2000-06-06,1.2718,1.2718,1.2718,1.2718
2000-06-07,1.2551,1.2551,1.2551,1.2551
2000-06-08,1.2648,1.2648,1.2648,1.2648
2000-06-09,1.2576,1.2576,1.2576,1.2576
2000-06-12,1.2659,1.2659,1.2659,1.2659
2000-06-13,1.2381,1.2381,1.2381,1.2381
2000-06-14,1.2377,1.2377,1.2377,1.2377
2000-06-15,1.2371,1.2371,1.2371,1.2371
2000-06-16,1.2622,1.2622,1.2622,1.2622
2000-06-19,1.2687,1.2687,1.2687,1.2687
2000-06-20,1.2661,1.2661,1.2661,1.2661
2000-06-21,1.2334,1.2334,1.2334,1.2334
2000-06-23,1.2265,1.2265,1.2265,1.2265
2000-06-26,1.2172,1.2172,1.2172,1.2172
2000-06-27,1.23,1.23,1.23,1.23
2000-06-28,1.2344,1.2344,1.2344,1.2344
2000-06-29,1.257,1.257,1.257,1.257
2000-06-30,1.2383,1.2383,1.2383,1.2383
2000-07-03,1.2579,1.2579,1.2579,1.2579
2000-07-04,1.2753,1.2753,1.2753,1.2753
2000-07-05,1.2813,1.2813,1.2813,1.2813
2000-07-06,1.2587,1.2587,1.2587,1.2587
2000-07-07,1.2585,1.2585,1.2585,1.2585
2000-07-10,1.2698,1.2698,1.2698,1.2698
2000-07-11,1.271,1.271,1.271,1.271
2000-07-12,1.263,1.263,1.263,1.263
2000-07-13,1.2572,1.2572,1.2572,1.2572
2000-07-14,1.2527,1.2527,1.2527,1.2527
2000-07-17,1.2551,1.2551,1.2551,1.2551
2000-07-18,1.2775,1.2775,1.2775,1.2775
2000-07-19,1.2614,1.2614,1.2614,1.2614
2000-07-20,1.2483,1.2483,1.2483,1.2483
2000-07-21,1.2637,1.2637,1.2637,1.2637
2000-07-24,1.2663,1.2663,1.2663,1.2663
2000-07-25,1.2553,1.2553,1.2553,1.2553
2000-07-26,1.2663,1.2663,1.2663,1.2663
2000-07-27,1.2648,1.2648,1.2648,1.2648
2000-07-28,1.244,1.244,1.244,1.244
2000-07-31,1.2535,1.2535,1.2535,1.2535
2000-08-01,1.243,1.243,1.243,1.243
2000-08-02,1.23,1.23,1.23,1.23
2000-08-03,1.2424,1.2424,1.2424,1.2424
2000-08-04,1.2122,1.2122,1.2122,1.2122
2000-08-07,1.2367,1.2367,1.2367,1.2367
2000-08-08,1.2422,1.2422,1.2422,1.2422
2000-08-09,1.2453,1.2453,1.2453,1.2453
2000-08-10,1.2473,1.2473,1.2473,1.2473
2000-08-11,1.2558,1.2558,1.2558,1.2558
2000-08-14,1.2486,1.2486,1.2486,1.2486
2000-08-16,1.2524,1.2524,1.2524,1.2524
2000-08-17,1.2595,1.2595,1.2595,1.2595
2000-08-18,1.2607,1.2607,1.2607,1.2607
2000-08-21,1.257,1.257,1.257,1.257
2000-08-22,1.256,1.256,1.256,1.256
2000-08-23,1.2527,1.2527,1.2527,1.2527
2000-08-24,1.2505,1.2505,1.2505,1.2505
2000-08-25,1.2407,1.2407,1.2407,1.2407
2000-08-28,1.2411,1.2411,1.2411,1.2411
2000-08-29,1.2474,1.2474,1.2474,1.2474
2000-08-30,1.2394,1.2394,1.2394,1.2394
2000-08-31,1.2413,1.2413,1.2413,1.2413
2000-09-01,1.2347,1.2347,1.2347,1.2347
2000-09-04,1.2495,1.2495,1.2495,1.2495
2000-09-05,1.2538,1.2538,1.2538,1.2538
2000-09-06,1.2466,1.2466,1.2466,1.2466
2000-09-07,1.2291,1.2291,1.2291,1.2291
2000-09-08,1.2318,1.2318,1.2318,1.2318
2000-09-11,1.229,1.229,1.229,1.229
2000-09-12,1.2227,1.2227,1.2227,1.2227
2000-09-13,1.2108,1.2108,1.2108,1.2108
2000-09-14,1.2079,1.2079,1.2079,1.2079
2000-09-15,1.2121,1.2121,1.2121,1.2121
2000-09-18,1.1979,1.1979,1.1979,1.1979
2000-09-19,1.185,1.185,1.185,1.185
2000-09-20,1.182,1.182,1.182,1.182
2000-09-21,1.1802,1.1802,1.1802,1.1802
2000-09-22,1.1865,1.1865,1.1865,1.1865
2000-09-25,1.1968,1.1968,1.1968,1.1968
2000-09-26,1.1893,1.1893,1.1893,1.1893
2000-09-27,1.1948,1.1948,1.1948,1.1948
2000-09-28,1.1967,1.1967,1.1967,1.1967
2000-09-29,1.1981,1.1981,1.1981,1.1981
2000-10-02,1.2057,1.2057,1.2057,1.2057
2000-10-03,1.1892,1.1892,1.1892,1.1892
2000-10-04,1.1973,1.1973,1.1973,1.1973
2000-10-05,1.1978,1.1978,1.1978,1.1978
2000-10-06,1.1929,1.1929,1.1929,1.1929
2000-10-09,1.1982,1.1982,1.1982,1.1982
2000-10-10,1.1939,1.1939,1.1939,1.1939
2000-10-11,1.186,1.186,1.186,1.186
2000-10-12,1.1668,1.1668,1.1668,1.1668
2000-10-13,1.1594,1.1594,1.1594,1.1594
2000-10-16,1.1631,1.1631,1.1631,1.1631
2000-10-17,1.1597,1.1597,1.1597,1.1597
2000-10-18,1.1629,1.1629,1.1629,1.1629
2000-10-19,1.1578,1.1578,1.1578,1.1578
2000-10-20,1.1668,1.1668,1.1668,1.1668
2000-10-23,1.154,1.154,1.154,1.154
2000-10-24,1.1575,1.1575,1.1575,1.1575
